TransactionID,PassengerName,FlightNumber,DepartureAirport,ArrivalAirport,DepartureDate,ArrivalDate,TicketPrice,BookingDate,Status,LastVisited
173,Alice Johnson,UA321,JFK,HND,2023-01-08 04:00:00,2023-01-09 04:00:00,203.84,2022-01-08 04:00:00,Pending,2023-01-01 02:52:00
174,Bob Brown,BA456,ATL,DXB,2023-01-08 05:00:00,2023-01-09 05:00:00,287.31,2022-01-08 05:00:00,Paid,2023-01-01 02:53:00
175,Bob Brown,UA321,LAX,HND,2023-01-08 06:00:00,2023-01-09 06:00:00,614.99,2022-01-08 06:00:00,Paid,2023-01-01 02:54:00
176,Jane Smith,DL789,ATL,CDG,2023-01-08 07:00:00,2023-01-09 07:00:00,320.58,2022-01-08 07:00:00,Paid,2023-01-01 02:55:00
177,Alice Johnson,UA321,ATL,CDG,2023-01-08 08:00:00,2023-01-09 08:00:00,688.82,2022-01-08 08:00:00,Paid,2023-01-01 02:56:00
178,Alice Johnson,AA123,JFK,DXB,2023-01-08 09:00:00,2023-01-09 09:00:00,443.97,2022-01-08 09:00:00,Success,2023-01-01 02:57:00
179,John Doe,DL789,ATL,HND,2023-01-08 10:00:00,2023-01-09 10:00:00,898.19,2022-01-08 10:00:00,Paid,2023-01-01 02:58:00
180,Alice Johnson,AA123,ATL,HND,2023-01-08 11:00:00,2023-01-09 11:00:00,602.63,2022-01-08 11:00:00,Success,2023-01-01 02:59:00
181,John Doe,UA321,JFK,DXB,2023-01-08 12:00:00,2023-01-09 12:00:00,660.34,2022-01-08 12:00:00,Success,2023-01-01 03:00:00
182,Alice Johnson,DL789,LAX,LHR,2023-01-08 13:00:00,2023-01-09 13:00:00,600.9,2022-01-08 13:00:00,Paid,2023-01-01 03:01:00
183,Jane Smith,BA456,ORD,CDG,2023-01-08 14:00:00,2023-01-09 14:00:00,897.01,2022-01-08 14:00:00,Paid,2023-01-01 03:02:00
184,Alice Johnson,DL789,ATL,LHR,2023-01-08 15:00:00,2023-01-09 15:00:00,157.08,2022-01-08 15:00:00,Paid,2023-01-01 03:03:00
185,John Doe,AA123,JFK,LHR,2023-01-08 16:00:00,2023-01-09 16:00:00,160.61,2022-01-08 16:00:00,Success,2023-01-01 03:04:00
186,John Doe,DL789,LAX,HND,2023-01-08 17:00:00,2023-01-09 17:00:00,731.57,2022-01-08 17:00:00,Success,2023-01-01 03:05:00
187,Jane Smith,BA456,ATL,DXB,2023-01-08 18:00:00,2023-01-09 18:00:00,791.17,2022-01-08 18:00:00,Pending,2023-01-01 03:06:00
188,Alice Johnson,BA456,ORD,CDG,2023-01-08 19:00:00,2023-01-09 19:00:00,490.23,2022-01-08 19:00:00,Pending,2023-01-01 03:07:00
189,Alice Johnson,BA456,LAX,LHR,2023-01-08 20:00:00,2023-01-09 20:00:00,417.07,2022-01-08 20:00:00,Pending,2023-01-01 03:08:00
190,Jane Smith,BA456,JFK,LHR,2023-01-08 21:00:00,2023-01-09 21:00:00,350.15,2022-01-08 21:00:00,Success,2023-01-01 03:09:00
191,Alice Johnson,AA123,ATL,HND,2023-01-08 22:00:00,2023-01-09 22:00:00,310.96,2022-01-08 22:00:00,Success,2023-01-01 03:10:00
192,Alice Johnson,DL789,JFK,HND,2023-01-08 23:00:00,2023-01-09 23:00:00,920.76,2022-01-08 23:00:00,Paid,2023-01-01 03:11:00
193,John Doe,UA321,ORD,HND,2023-01-09 00:00:00,2023-01-10 00:00:00,365.63,2022-01-09 00:00:00,Pending,2023-01-01 03:12:00
194,Alice Johnson,BA456,ORD,DXB,2023-01-09 01:00:00,2023-01-10 01:00:00,683.27,2022-01-09 01:00:00,Pending,2023-01-01 03:13:00
195,Alice Johnson,UA321,JFK,CDG,2023-01-09 02:00:00,2023-01-10 02:00:00,808.39,2022-01-09 02:00:00,Success,2023-01-01 03:14:00
196,Jane Smith,UA321,ATL,CDG,2023-01-09 03:00:00,2023-01-10 03:00:00,119.77,2022-01-09 03:00:00,Paid,2023-01-01 03:15:00
197,Jane Smith,DL789,JFK,HND,2023-01-09 04:00:00,2023-01-10 04:00:00,130.49,2022-01-09 04:00:00,Pending,2023-01-01 03:16:00
198,Bob Brown,UA321,LAX,LHR,2023-01-09 05:00:00,2023-01-10 05:00:00,399.82,2022-01-09 05:00:00,Pending,2023-01-01 03:17:00
199,John Doe,UA321,JFK,HND,2023-01-09 06:00:00,2023-01-10 06:00:00,726.41,2022-01-09 06:00:00,Pending,2023-01-01 03:18:00
200,Alice Johnson,AA123,ORD,HND,2023-01-09 07:00:00,2023-01-10 07:00:00,334.72,2022-01-09 07:00:00,Pending,2023-01-01 03:19:00
201,Alice Johnson,UA321,ATL,DXB,2023-01-09 08:00:00,2023-01-10 08:00:00,101.33,2022-01-09 08:00:00,Paid,2023-01-01 03:20:00
202,Bob Brown,DL789,ATL,HND,2023-01-09 09:00:00,2023-01-10 09:00:00,359.33,2022-01-09 09:00:00,Success,2023-01-01 03:21:00
203,Alice Johnson,UA321,ORD,CDG,2023-01-09 10:00:00,2023-01-10 10:00:00,181.12,2022-01-09 10:00:00,Success,2023-01-01 03:22:00
204,John Doe,DL789,ORD,HND,2023-01-09 11:00:00,2023-01-10 11:00:00,297.47,2022-01-09 11:00:00,Paid,2023-01-01 03:23:00
205,Bob Brown,BA456,LAX,CDG,2023-01-09 12:00:00,2023-01-10 12:00:00,399.87,2022-01-09 12:00:00,Pending,2023-01-01 03:24:00
206,John Doe,UA321,ORD,LHR,2023-01-09 13:00:00,2023-01-10 13:00:00,215.25,2022-01-09 13:00:00,Pending,2023-01-01 03:25:00
207,Bob Brown,UA321,ORD,CDG,2023-01-09 14:00:00,2023-01-10 14:00:00,735.73,2022-01-09 14:00:00,Pending,2023-01-01 03:26:00
208,Bob Brown,UA321,ORD,CDG,2023-01-09 15:00:00,2023-01-10 15:00:00,330.33,2022-01-09 15:00:00,Paid,2023-01-01 03:27:00
209,Jane Smith,BA456,ATL,HND,2023-01-09 16:00:00,2023-01-10 16:00:00,694.99,2022-01-09 16:00:00,Success,2023-01-01 03:28:00
210,John Doe,AA123,ORD,CDG,2023-01-09 17:00:00,2023-01-10 17:00:00,639.13,2022-01-09 17:00:00,Success,2023-01-01 03:29:00
211,Alice Johnson,UA321,JFK,CDG,2023-01-09 18:00:00,2023-01-10 18:00:00,908.24,2022-01-09 18:00:00,Pending,2023-01-01 03:30:00
212,Alice Johnson,DL789,JFK,LHR,2023-01-09 19:00:00,2023-01-10 19:00:00,179.14,2022-01-09 19:00:00,Success,2023-01-01 03:31:00
213,John Doe,AA123,ATL,CDG,2023-01-09 20:00:00,2023-01-10 20:00:00,293.15,2022-01-09 20:00:00,Paid,2023-01-01 03:32:00
214,Alice Johnson,AA123,LAX,CDG,2023-01-09 21:00:00,2023-01-10 21:00:00,878.66,2022-01-09 21:00:00,Paid,2023-01-01 03:33:00
215,Alice Johnson,AA123,LAX,HND,2023-01-09 22:00:00,2023-01-10 22:00:00,839.92,2022-01-09 22:00:00,Paid,2023-01-01 03:34:00
216,John Doe,UA321,ATL,DXB,2023-01-09 23:00:00,2023-01-10 23:00:00,272.9,2022-01-09 23:00:00,Paid,2023-01-01 03:35:00
217,Bob Brown,BA456,JFK,HND,2023-01-10 00:00:00,2023-01-11 00:00:00,196.96,2022-01-10 00:00:00,Pending,2023-01-01 03:36:00
218,John Doe,BA456,ATL,LHR,2023-01-10 01:00:00,2023-01-11 01:00:00,870.62,2022-01-10 01:00:00,Pending,2023-01-01 03:37:00
219,Bob Brown,UA321,ORD,HND,2023-01-10 02:00:00,2023-01-11 02:00:00,260.32,2022-01-10 02:00:00,Success,2023-01-01 03:38:00
220,Alice Johnson,DL789,ATL,CDG,2023-01-10 03:00:00,2023-01-11 03:00:00,884.0,2022-01-10 03:00:00,Paid,2023-01-01 03:39:00
221,Alice Johnson,DL789,LAX,DXB,2023-01-10 04:00:00,2023-01-11 04:00:00,965.0,2022-01-10 04:00:00,Success,2023-01-01 03:40:00
222,Alice Johnson,DL789,JFK,HND,2023-01-10 05:00:00,2023-01-11 05:00:00,298.73,2022-01-10 05:00:00,Paid,2023-01-01 03:41:00
223,Jane Smith,UA321,LAX,HND,2023-01-10 06:00:00,2023-01-11 06:00:00,856.35,2022-01-10 06:00:00,Success,2023-01-01 03:42:00
224,Bob Brown,BA456,LAX,LHR,2023-01-10 07:00:00,2023-01-11 07:00:00,481.45,2022-01-10 07:00:00,Success,2023-01-01 03:43:00
225,Jane Smith,UA321,JFK,CDG,2023-01-10 08:00:00,2023-01-11 08:00:00,809.9,2022-01-10 08:00:00,Paid,2023-01-01 03:44:00
226,Jane Smith,BA456,ORD,HND,2023-01-10 09:00:00,2023-01-11 09:00:00,466.66,2022-01-10 09:00:00,Success,2023-01-01 03:45:00
227,John Doe,AA123,JFK,HND,2023-01-10 10:00:00,2023-01-11 10:00:00,163.36,2022-01-10 10:00:00,Success,2023-01-01 03:46:00
228,Jane Smith,UA321,JFK,DXB,2023-01-10 11:00:00,2023-01-11 11:00:00,741.43,2022-01-10 11:00:00,Success,2023-01-01 03:47:00
229,John Doe,BA456,ATL,LHR,2023-01-10 12:00:00,2023-01-11 12:00:00,235.62,2022-01-10 12:00:00,Paid,2023-01-01 03:48:00
230,John Doe,AA123,JFK,CDG,2023-01-10 13:00:00,2023-01-11 13:00:00,934.32,2022-01-10 13:00:00,Pending,2023-01-01 03:49:00
231,Jane Smith,AA123,ATL,HND,2023-01-10 14:00:00,2023-01-11 14:00:00,475.97,2022-01-10 14:00:00,Success,2023-01-01 03:50:00
232,Bob Brown,UA321,LAX,DXB,2023-01-10 15:00:00,2023-01-11 15:00:00,173.8,2022-01-10 15:00:00,Success,2023-01-01 03:51:00
233,Bob Brown,BA456,JFK,HND,2023-01-10 16:00:00,2023-01-11 16:00:00,305.63,2022-01-10 16:00:00,Success,2023-01-01 03:52:00
234,Bob Brown,AA123,ORD,HND,2023-01-10 17:00:00,2023-01-11 17:00:00,876.27,2022-01-10 17:00:00,Paid,2023-01-01 03:53:00
235,Bob Brown,UA321,ATL,LHR,2023-01-10 18:00:00,2023-01-11 18:00:00,388.98,2022-01-10 18:00:00,Pending,2023-01-01 03:54:00
236,Bob Brown,AA123,ATL,DXB,2023-01-10 19:00:00,2023-01-11 19:00:00,870.7,2022-01-10 19:00:00,Paid,2023-01-01 03:55:00
237,Jane Smith,DL789,ORD,DXB,2023-01-10 20:00:00,2023-01-11 20:00:00,255.06,2022-01-10 20:00:00,Paid,2023-01-01 03:56:00
238,Jane Smith,UA321,ATL,CDG,2023-01-10 21:00:00,2023-01-11 21:00:00,521.4,2022-01-10 21:00:00,Paid,2023-01-01 03:57:00
239,Alice Johnson,AA123,ATL,HND,2023-01-10 22:00:00,2023-01-11 22:00:00,890.43,2022-01-10 22:00:00,Paid,2023-01-01 03:58:00
240,Bob Brown,UA321,ORD,DXB,2023-01-10 23:00:00,2023-01-11 23:00:00,143.56,2022-01-10 23:00:00,Paid,2023-01-01 03:59:00
241,Jane Smith,UA321,LAX,HND,2023-01-11 00:00:00,2023-01-12 00:00:00,373.85,2022-01-11 00:00:00,Paid,2023-01-01 04:00:00
242,Alice Johnson,BA456,JFK,HND,2023-01-11 01:00:00,2023-01-12 01:00:00,918.87,2022-01-11 01:00:00,Pending,2023-01-01 04:01:00
243,Bob Brown,BA456,JFK,CDG,2023-01-11 02:00:00,2023-01-12 02:00:00,636.87,2022-01-11 02:00:00,Paid,2023-01-01 04:02:00
244,John Doe,AA123,JFK,CDG,2023-01-11 03:00:00,2023-01-12 03:00:00,744.61,2022-01-11 03:00:00,Paid,2023-01-01 04:03:00
245,Alice Johnson,UA321,JFK,DXB,2023-01-11 04:00:00,2023-01-12 04:00:00,857.92,2022-01-11 04:00:00,Pending,2023-01-01 04:04:00
246,Jane Smith,UA321,JFK,HND,2023-01-11 05:00:00,2023-01-12 05:00:00,571.24,2022-01-11 05:00:00,Pending,2023-01-01 04:05:00
247,John Doe,DL789,JFK,DXB,2023-01-11 06:00:00,2023-01-12 06:00:00,860.83,2022-01-11 06:00:00,Pending,2023-01-01 04:06:00
248,John Doe,UA321,ATL,HND,2023-01-11 07:00:00,2023-01-12 07:00:00,674.89,2022-01-11 07:00:00,Paid,2023-01-01 04:07:00
249,John Doe,BA456,JFK,DXB,2023-01-11 08:00:00,2023-01-12 08:00:00,717.09,2022-01-11 08:00:00,Pending,2023-01-01 04:08:00
250,Alice Johnson,UA321,ATL,DXB,2023-01-11 09:00:00,2023-01-12 09:00:00,237.57,2022-01-11 09:00:00,Paid,2023-01-01 04:09:00
251,Jane Smith,BA456,ORD,HND,2023-01-11 10:00:00,2023-01-12 10:00:00,945.12,2022-01-11 10:00:00,Paid,2023-01-01 04:10:00
252,John Doe,DL789,LAX,LHR,2023-01-11 11:00:00,2023-01-12 11:00:00,816.48,2022-01-11 11:00:00,Success,2023-01-01 04:11:00
253,Bob Brown,AA123,ATL,CDG,2023-01-11 12:00:00,2023-01-12 12:00:00,328.78,2022-01-11 12:00:00,Paid,2023-01-01 04:12:00
254,John Doe,BA456,LAX,HND,2023-01-11 13:00:00,2023-01-12 13:00:00,622.0,2022-01-11 13:00:00,Success,2023-01-01 04:13:00
255,John Doe,AA123,ORD,DXB,2023-01-11 14:00:00,2023-01-12 14:00:00,438.82,2022-01-11 14:00:00,Success,2023-01-01 04:14:00
256,Alice Johnson,AA123,JFK,LHR,2023-01-11 15:00:00,2023-01-12 15:00:00,694.36,2022-01-11 15:00:00,Pending,2023-01-01 04:15:00
257,Alice Johnson,AA123,LAX,DXB,2023-01-11 16:00:00,2023-01-12 16:00:00,994.37,2022-01-11 16:00:00,Success,2023-01-01 04:16:00
258,Jane Smith,AA123,LAX,LHR,2023-01-11 17:00:00,2023-01-12 17:00:00,141.17,2022-01-11 17:00:00,Success,2023-01-01 04:17:00
259,Bob Brown,BA456,ORD,HND,2023-01-11 18:00:00,2023-01-12 18:00:00,957.27,2022-01-11 18:00:00,Success,2023-01-01 04:18:00
260,Alice Johnson,DL789,ORD,CDG,2023-01-11 19:00:00,2023-01-12 19:00:00,165.15,2022-01-11 19:00:00,Paid,2023-01-01 04:19:00
261,John Doe,UA321,ORD,DXB,2023-01-11 20:00:00,2023-01-12 20:00:00,514.69,2022-01-11 20:00:00,Pending,2023-01-01 04:20:00
262,Jane Smith,BA456,ATL,LHR,2023-01-11 21:00:00,2023-01-12 21:00:00,533.9,2022-01-11 21:00:00,Pending,2023-01-01 04:21:00
263,John Doe,DL789,ATL,LHR,2023-01-11 22:00:00,2023-01-12 22:00:00,341.85,2022-01-11 22:00:00,Pending,2023-01-01 04:22:00
264,John Doe,UA321,LAX,CDG,2023-01-11 23:00:00,2023-01-12 23:00:00,610.03,2022-01-11 23:00:00,Paid,2023-01-01 04:23:00
265,Alice Johnson,AA123,ORD,DXB,2023-01-12 00:00:00,2023-01-13 00:00:00,850.57,2022-01-12 00:00:00,Pending,2023-01-01 04:24:00
266,Jane Smith,UA321,LAX,HND,2023-01-12 01:00:00,2023-01-13 01:00:00,364.57,2022-01-12 01:00:00,Paid,2023-01-01 04:25:00
267,Bob Brown,UA321,JFK,HND,2023-01-12 02:00:00,2023-01-13 02:00:00,163.36,2022-01-12 02:00:00,Pending,2023-01-01 04:26:00
268,Bob Brown,DL789,ORD,DXB,2023-01-12 03:00:00,2023-01-13 03:00:00,669.06,2022-01-12 03:00:00,Pending,2023-01-01 04:27:00
269,Alice Johnson,UA321,ATL,CDG,2023-01-12 04:00:00,2023-01-13 04:00:00,776.57,2022-01-12 04:00:00,Pending,2023-01-01 04:28:00
270,Alice Johnson,AA123,ORD,CDG,2023-01-12 05:00:00,2023-01-13 05:00:00,959.07,2022-01-12 05:00:00,Success,2023-01-01 04:29:00
271,Jane Smith,BA456,LAX,CDG,2023-01-12 06:00:00,2023-01-13 06:00:00,243.57,2022-01-12 06:00:00,Success,2023-01-01 04:30:00
272,Bob Brown,BA456,ATL,LHR,2023-01-12 07:00:00,2023-01-13 07:00:00,911.22,2022-01-12 07:00:00,Paid,2023-01-01 04:31:00
273,Bob Brown,DL789,JFK,LHR,2023-01-12 08:00:00,2023-01-13 08:00:00,533.91,2022-01-12 08:00:00,Success,2023-01-01 04:32:00
274,Bob Brown,AA123,JFK,CDG,2023-01-12 09:00:00,2023-01-13 09:00:00,312.18,2022-01-12 09:00:00,Paid,2023-01-01 04:33:00
275,John Doe,AA123,LAX,DXB,2023-01-12 10:00:00,2023-01-13 10:00:00,966.47,2022-01-12 10:00:00,Paid,2023-01-01 04:34:00
276,Bob Brown,UA321,ORD,HND,2023-01-12 11:00:00,2023-01-13 11:00:00,314.59,2022-01-12 11:00:00,Success,2023-01-01 04:35:00
277,John Doe,DL789,JFK,LHR,2023-01-12 12:00:00,2023-01-13 12:00:00,760.1,2022-01-12 12:00:00,Success,2023-01-01 04:36:00
278,Jane Smith,AA123,LAX,CDG,2023-01-12 13:00:00,2023-01-13 13:00:00,806.4,2022-01-12 13:00:00,Pending,2023-01-01 04:37:00
279,John Doe,AA123,ATL,LHR,2023-01-12 14:00:00,2023-01-13 14:00:00,487.47,2022-01-12 14:00:00,Pending,2023-01-01 04:38:00
280,Jane Smith,AA123,ATL,LHR,2023-01-12 15:00:00,2023-01-13 15:00:00,720.99,2022-01-12 15:00:00,Paid,2023-01-01 04:39:00
281,Bob Brown,BA456,LAX,CDG,2023-01-12 16:00:00,2023-01-13 16:00:00,615.23,2022-01-12 16:00:00,Pending,2023-01-01 04:40:00
282,Bob Brown,BA456,ORD,DXB,2023-01-12 17:00:00,2023-01-13 17:00:00,272.83,2022-01-12 17:00:00,Pending,2023-01-01 04:41:00
283,Jane Smith,BA456,ORD,HND,2023-01-12 18:00:00,2023-01-13 18:00:00,783.9,2022-01-12 18:00:00,Paid,2023-01-01 04:42:00
284,Alice Johnson,UA321,ORD,DXB,2023-01-12 19:00:00,2023-01-13 19:00:00,935.21,2022-01-12 19:00:00,Paid,2023-01-01 04:43:00
285,Jane Smith,UA321,ORD,LHR,2023-01-12 20:00:00,2023-01-13 20:00:00,539.77,2022-01-12 20:00:00,Success,2023-01-01 04:44:00
286,Alice Johnson,UA321,LAX,DXB,2023-01-12 21:00:00,2023-01-13 21:00:00,994.88,2022-01-12 21:00:00,Paid,2023-01-01 04:45:00
287,John Doe,AA123,LAX,DXB,2023-01-12 22:00:00,2023-01-13 22:00:00,485.17,2022-01-12 22:00:00,Paid,2023-01-01 04:46:00
288,John Doe,BA456,ATL,HND,2023-01-12 23:00:00,2023-01-13 23:00:00,531.76,2022-01-12 23:00:00,Paid,2023-01-01 04:47:00
289,John Doe,AA123,ATL,CDG,2023-01-13 00:00:00,2023-01-14 00:00:00,706.51,2022-01-13 00:00:00,Success,2023-01-01 04:48:00
290,Bob Brown,AA123,ORD,CDG,2023-01-13 01:00:00,2023-01-14 01:00:00,267.19,2022-01-13 01:00:00,Success,2023-01-01 04:49:00
291,John Doe,DL789,JFK,CDG,2023-01-13 02:00:00,2023-01-14 02:00:00,911.75,2022-01-13 02:00:00,Pending,2023-01-01 04:50:00
292,Alice Johnson,AA123,JFK,DXB,2023-01-13 03:00:00,2023-01-14 03:00:00,821.15,2022-01-13 03:00:00,Pending,2023-01-01 04:51:00
293,John Doe,UA321,ATL,DXB,2023-01-13 04:00:00,2023-01-14 04:00:00,885.18,2022-01-13 04:00:00,Pending,2023-01-01 04:52:00
294,Jane Smith,BA456,ATL,HND,2023-01-13 05:00:00,2023-01-14 05:00:00,648.6,2022-01-13 05:00:00,Success,2023-01-01 04:53:00
295,Jane Smith,BA456,LAX,CDG,2023-01-13 06:00:00,2023-01-14 06:00:00,895.37,2022-01-13 06:00:00,Success,2023-01-01 04:54:00
296,Bob Brown,AA123,ATL,HND,2023-01-13 07:00:00,2023-01-14 07:00:00,711.98,2022-01-13 07:00:00,Paid,2023-01-01 04:55:00
297,Jane Smith,UA321,ATL,HND,2023-01-13 08:00:00,2023-01-14 08:00:00,560.4,2022-01-13 08:00:00,Paid,2023-01-01 04:56:00
298,Alice Johnson,UA321,ORD,DXB,2023-01-13 09:00:00,2023-01-14 09:00:00,938.61,2022-01-13 09:00:00,Success,2023-01-01 04:57:00
299,John Doe,UA321,JFK,CDG,2023-01-13 10:00:00,2023-01-14 10:00:00,495.75,2022-01-13 10:00:00,Paid,2023-01-01 04:58:00
300,Bob Brown,BA456,JFK,LHR,2023-01-13 11:00:00,2023-01-14 11:00:00,550.51,2022-01-13 11:00:00,Success,2023-01-01 04:59:00
301,John Doe,UA321,LAX,LHR,2023-01-13 12:00:00,2023-01-14 12:00:00,252.59,2022-01-13 12:00:00,Pending,2023-01-01 05:00:00
302,John Doe,UA321,JFK,DXB,2023-01-13 13:00:00,2023-01-14 13:00:00,952.89,2022-01-13 13:00:00,Pending,2023-01-01 05:01:00
303,Alice Johnson,AA123,ORD,DXB,2023-01-13 14:00:00,2023-01-14 14:00:00,298.95,2022-01-13 14:00:00,Pending,2023-01-01 05:02:00
304,Jane Smith,DL789,ORD,DXB,2023-01-13 15:00:00,2023-01-14 15:00:00,281.27,2022-01-13 15:00:00,Pending,2023-01-01 05:03:00
305,Jane Smith,UA321,LAX,DXB,2023-01-13 16:00:00,2023-01-14 16:00:00,191.08,2022-01-13 16:00:00,Success,2023-01-01 05:04:00
306,John Doe,AA123,ATL,LHR,2023-01-13 17:00:00,2023-01-14 17:00:00,508.02,2022-01-13 17:00:00,Success,2023-01-01 05:05:00
307,Bob Brown,AA123,ATL,CDG,2023-01-13 18:00:00,2023-01-14 18:00:00,346.25,2022-01-13 18:00:00,Paid,2023-01-01 05:06:00
308,Jane Smith,UA321,ORD,HND,2023-01-13 19:00:00,2023-01-14 19:00:00,766.7,2022-01-13 19:00:00,Success,2023-01-01 05:07:00
309,Bob Brown,DL789,LAX,LHR,2023-01-13 20:00:00,2023-01-14 20:00:00,376.77,2022-01-13 20:00:00,Success,2023-01-01 05:08:00
310,Jane Smith,BA456,ORD,CDG,2023-01-13 21:00:00,2023-01-14 21:00:00,748.69,2022-01-13 21:00:00,Success,2023-01-01 05:09:00
311,Bob Brown,DL789,JFK,DXB,2023-01-13 22:00:00,2023-01-14 22:00:00,276.36,2022-01-13 22:00:00,Success,2023-01-01 05:10:00
312,Alice Johnson,UA321,JFK,HND,2023-01-13 23:00:00,2023-01-14 23:00:00,306.97,2022-01-13 23:00:00,Pending,2023-01-01 05:11:00
313,Bob Brown,DL789,ORD,CDG,2023-01-14 00:00:00,2023-01-15 00:00:00,825.56,2022-01-14 00:00:00,Pending,2023-01-01 05:12:00
314,Alice Johnson,AA123,ATL,CDG,2023-01-14 01:00:00,2023-01-15 01:00:00,433.98,2022-01-14 01:00:00,Pending,2023-01-01 05:13:00
315,Alice Johnson,AA123,JFK,HND,2023-01-14 02:00:00,2023-01-15 02:00:00,200.6,2022-01-14 02:00:00,Paid,2023-01-01 05:14:00
316,Bob Brown,DL789,LAX,CDG,2023-01-14 03:00:00,2023-01-15 03:00:00,965.26,2022-01-14 03:00:00,Pending,2023-01-01 05:15:00
317,Alice Johnson,BA456,ATL,CDG,2023-01-14 04:00:00,2023-01-15 04:00:00,259.65,2022-01-14 04:00:00,Pending,2023-01-01 05:16:00
318,John Doe,DL789,JFK,HND,2023-01-14 05:00:00,2023-01-15 05:00:00,235.18,2022-01-14 05:00:00,Success,2023-01-01 05:17:00
319,Alice Johnson,UA321,ORD,HND,2023-01-14 06:00:00,2023-01-15 06:00:00,422.54,2022-01-14 06:00:00,Success,2023-01-01 05:18:00
320,Jane Smith,BA456,ATL,LHR,2023-01-14 07:00:00,2023-01-15 07:00:00,186.07,2022-01-14 07:00:00,Pending,2023-01-01 05:19:00
321,Bob Brown,DL789,ATL,DXB,2023-01-14 08:00:00,2023-01-15 08:00:00,240.05,2022-01-14 08:00:00,Paid,2023-01-01 05:20:00
322,John Doe,DL789,JFK,DXB,2023-01-14 09:00:00,2023-01-15 09:00:00,861.8,2022-01-14 09:00:00,Pending,2023-01-01 05:21:00
323,Bob Brown,BA456,LAX,CDG,2023-01-14 10:00:00,2023-01-15 10:00:00,254.36,2022-01-14 10:00:00,Pending,2023-01-01 05:22:00
324,Jane Smith,DL789,JFK,DXB,2023-01-14 11:00:00,2023-01-15 11:00:00,200.28,2022-01-14 11:00:00,Pending,2023-01-01 05:23:00
325,Jane Smith,UA321,JFK,LHR,2023-01-14 12:00:00,2023-01-15 12:00:00,891.96,2022-01-14 12:00:00,Success,2023-01-01 05:24:00
326,Jane Smith,AA123,JFK,CDG,2023-01-14 13:00:00,2023-01-15 13:00:00,499.42,2022-01-14 13:00:00,Paid,2023-01-01 05:25:00
327,Alice Johnson,UA321,JFK,DXB,2023-01-14 14:00:00,2023-01-15 14:00:00,241.45,2022-01-14 14:00:00,Paid,2023-01-01 05:26:00
328,Alice Johnson,DL789,JFK,DXB,2023-01-14 15:00:00,2023-01-15 15:00:00,623.37,2022-01-14 15:00:00,Success,2023-01-01 05:27:00
329,Bob Brown,AA123,ORD,CDG,2023-01-14 16:00:00,2023-01-15 16:00:00,137.36,2022-01-14 16:00:00,Pending,2023-01-01 05:28:00
330,Bob Brown,BA456,JFK,HND,2023-01-14 17:00:00,2023-01-15 17:00:00,484.64,2022-01-14 17:00:00,Paid,2023-01-01 05:29:00
331,John Doe,UA321,LAX,LHR,2023-01-14 18:00:00,2023-01-15 18:00:00,631.28,2022-01-14 18:00:00,Paid,2023-01-01 05:30:00
332,John Doe,BA456,ATL,CDG,2023-01-14 19:00:00,2023-01-15 19:00:00,961.41,2022-01-14 19:00:00,Paid,2023-01-01 05:31:00
333,Bob Brown,AA123,ORD,CDG,2023-01-14 20:00:00,2023-01-15 20:00:00,393.82,2022-01-14 20:00:00,Success,2023-01-01 05:32:00
334,Alice Johnson,DL789,LAX,DXB,2023-01-14 21:00:00,2023-01-15 21:00:00,788.55,2022-01-14 21:00:00,Success,2023-01-01 05:33:00
335,Jane Smith,AA123,JFK,HND,2023-01-14 22:00:00,2023-01-15 22:00:00,219.43,2022-01-14 22:00:00,Pending,2023-01-01 05:34:00
336,Bob Brown,AA123,LAX,DXB,2023-01-14 23:00:00,2023-01-15 23:00:00,490.22,2022-01-14 23:00:00,Success,2023-01-01 05:35:00
337,John Doe,BA456,ATL,CDG,2023-01-15 00:00:00,2023-01-16 00:00:00,300.82,2022-01-15 00:00:00,Pending,2023-01-01 05:36:00
338,Alice Johnson,UA321,LAX,CDG,2023-01-15 01:00:00,2023-01-16 01:00:00,543.22,2022-01-15 01:00:00,Pending,2023-01-01 05:37:00
339,Bob Brown,AA123,JFK,DXB,2023-01-15 02:00:00,2023-01-16 02:00:00,475.51,2022-01-15 02:00:00,Pending,2023-01-01 05:38:00
340,Bob Brown,DL789,ATL,HND,2023-01-15 03:00:00,2023-01-16 03:00:00,981.81,2022-01-15 03:00:00,Success,2023-01-01 05:39:00
341,Alice Johnson,AA123,JFK,CDG,2023-01-15 04:00:00,2023-01-16 04:00:00,925.75,2022-01-15 04:00:00,Pending,2023-01-01 05:40:00
342,Bob Brown,BA456,JFK,LHR,2023-01-15 05:00:00,2023-01-16 05:00:00,623.99,2022-01-15 05:00:00,Pending,2023-01-01 05:41:00
343,Alice Johnson,UA321,ORD,HND,2023-01-15 06:00:00,2023-01-16 06:00:00,258.86,2022-01-15 06:00:00,Paid,2023-01-01 05:42:00
344,Jane Smith,DL789,ATL,CDG,2023-01-15 07:00:00,2023-01-16 07:00:00,601.26,2022-01-15 07:00:00,Pending,2023-01-01 05:43:00
345,Alice Johnson,BA456,ATL,HND,2023-01-15 08:00:00,2023-01-16 08:00:00,812.87,2022-01-15 08:00:00,Success,2023-01-01 05:44:00
